MovieIdsNew,movieId,title,genres
1430,4008,Born on the Fourth of July (1989),Drama|War
1431,4011,Snatch (2000),Comedy|Crime|Thriller
1432,4014,Chocolat (2000),Drama|Romance
1433,4015,"Dude, Where's My Car? (2000)",Comedy|Sci-Fi
1434,4016,"Emperor's New Groove, The (2000)",Adventure|Animation|Children|Comedy|Fantasy
1435,4018,What Women Want (2000),Comedy|Romance
1436,4019,Finding Forrester (2000),Drama
1437,4020,"Gift, The (2000)",Thriller
1438,4022,Cast Away (2000),Drama
1439,4023,"Family Man, The (2000)",Comedy|Drama|Romance
1440,4025,Miss Congeniality (2000),Comedy|Crime
1441,4027,"O Brother, Where Art Thou? (2000)",Adventure|Comedy|Crime
1442,4029,State and Main (2000),Comedy|Drama
1443,4033,Thirteen Days (2000),Drama|Thriller|War
1444,4034,Traffic (2000),Crime|Drama|Thriller
1445,4039,Annie (1982),Children|Musical
1446,4041,"Officer and a Gentleman, An (1982)",Drama|Romance
1447,4052,Antitrust (2001),Crime|Drama|Thriller
1448,4054,Save the Last Dance (2001),Drama|Romance
1449,4062,Mystic Pizza (1988),Comedy|Drama|Romance
1450,4069,"Wedding Planner, The (2001)",Comedy|Romance
1451,4084,Beverly Hills Cop II (1987),Action|Comedy|Crime|Thriller
1452,4085,Beverly Hills Cop (1984),Action|Comedy|Crime|Drama
1453,4102,Eddie Murphy Raw (1987),Comedy|Documentary
1454,4103,Empire of the Sun (1987),Action|Adventure|Drama|War
1455,4105,"Evil Dead, The (1981)",Fantasy|Horror|Thriller
1456,4121,Innerspace (1987),Action|Adventure|Comedy|Sci-Fi
1457,4128,"Lost Boys, The (1987)",Comedy|Horror|Thriller
1458,4144,In the Mood For Love (Fa yeung nin wa) (2000),Drama|Romance
1459,4148,Hannibal (2001),Horror|Thriller
1460,4161,"Mexican, The (2001)",Action|Comedy
1461,4214,Revenge of the Nerds (1984),Comedy
1462,4223,Enemy at the Gates (2001),Drama|War
1463,4226,Memento (2000),Mystery|Thriller
1464,4232,Spy Kids (2001),Action|Adventure|Children|Comedy
1465,4235,Amores Perros (Love's a Bitch) (2000),Drama|Thriller
1466,4238,Along Came a Spider (2001),Action|Crime|Mystery|Thriller
1467,4239,Blow (2001),Crime|Drama
1468,4246,Bridget Jones's Diary (2001),Comedy|Drama|Romance
1469,4247,Joe Dirt (2001),Adventure|Comedy|Mystery|Romance
1470,4262,Scarface (1983),Action|Crime|Drama
1471,4270,"Mummy Returns, The (2001)",Action|Adventure|Comedy|Thriller
1472,4280,"World According to Garp, The (1982)",Comedy|Drama|Romance
1473,4299,"Knight's Tale, A (2001)",Action|Comedy|Romance
1474,4306,Shrek (2001),Adventure|Animation|Children|Comedy|Fantasy|Romance
1475,4308,Moulin Rouge (2001),Drama|Musical|Romance
1476,4310,Pearl Harbor (2001),Action|Drama|Romance|War
1477,4321,City Slickers (1991),Comedy|Western
1478,4326,Mississippi Burning (1988),Crime|Drama|Thriller
1479,4327,"Magnificent Seven, The (1960)",Adventure|Western
1480,4333,Throw Momma from the Train (1987),Comedy|Crime
1481,4340,"Animal, The (2001)",Comedy
1482,4343,Evolution (2001),Comedy|Sci-Fi
1483,4344,Swordfish (2001),Action|Crime|Drama
1484,4351,Point Break (1991),Action|Crime|Thriller
1485,4361,Tootsie (1982),Comedy|Romance
1486,4366,Atlantis: The Lost Empire (2001),Adventure|Animation|Children|Fantasy
1487,4367,Lara Croft: Tomb Raider (2001),Action|Adventure
1488,4369,"Fast and the Furious, The (2001)",Action|Crime|Thriller
1489,4370,A.I. Artificial Intelligence (2001),Adventure|Drama|Sci-Fi
1490,4378,Sexy Beast (2000),Comedy|Crime|Drama
1491,4388,Scary Movie 2 (2001),Comedy
1492,4446,Final Fantasy: The Spirits Within (2001),Adventure|Animation|Fantasy|Sci-Fi
1493,4447,Legally Blonde (2001),Comedy|Romance
1494,4448,"Score, The (2001)",Action|Drama
1495,4467,"Adventures of Baron Munchausen, The (1988)",Adventure|Comedy|Fantasy
1496,4487,Cocktail (1988),Drama|Romance
1497,4489,Coming to America (1988),Comedy|Romance
1498,4499,Dirty Rotten Scoundrels (1988),Comedy
1499,4545,Short Circuit (1986),Comedy|Sci-Fi
1500,4558,Twins (1988),Comedy
1501,4571,Bill & Ted's Excellent Adventure (1989),Adventure|Comedy|Sci-Fi
1502,4621,Look Who's Talking (1989),Comedy|Romance
1503,4623,Major League (1989),Comedy
1504,4638,Jurassic Park III (2001),Action|Adventure|Sci-Fi|Thriller
1505,4639,America's Sweethearts (2001),Comedy|Romance
1506,4641,Ghost World (2001),Comedy|Drama
1507,4642,Hedwig and the Angry Inch (2000),Comedy|Drama|Musical
1508,4643,Planet of the Apes (2001),Action|Adventure|Drama|Sci-Fi
1509,4677,Turner & Hooch (1989),Comedy|Crime
1510,4679,Uncle Buck (1989),Comedy
1511,4700,"Princess Diaries, The (2001)",Children|Comedy|Romance
1512,4701,Rush Hour 2 (2001),Action|Comedy
1513,4718,American Pie 2 (2001),Comedy
1514,4720,"Others, The (2001)",Drama|Horror|Mystery|Thriller
1515,4728,Rat Race (2001),Comedy
1516,4734,Jay and Silent Bob Strike Back (2001),Adventure|Comedy
1517,4776,Training Day (2001),Crime|Drama|Thriller
1518,4816,Zoolander (2001),Comedy
1519,4823,Serendipity (2001),Comedy|Romance
1520,4844,Bandits (2001),Comedy|Crime|Romance
1521,4848,Mulholland Drive (2001),Crime|Drama|Film-Noir|Mystery|Thriller
1522,4855,Dirty Harry (1971),Action|Crime|Thriller
1523,4857,Fiddler on the Roof (1971),Drama|Musical
1524,4865,From Hell (2001),Crime|Horror|Mystery|Thriller
1525,4873,Waking Life (2001),Animation|Drama|Fantasy
1526,4874,K-PAX (2001),Drama|Fantasy|Mystery|Sci-Fi
1527,4878,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller
1528,4880,Life as a House (2001),Drama
1529,4881,"Man Who Wasn't There, The (2001)",Crime|Drama
1530,4886,"Monsters, Inc. (2001)",Adventure|Animation|Children|Comedy|Fantasy
1531,4887,"One, The (2001)",Action|Sci-Fi|Thriller
1532,4890,Shallow Hal (2001),Comedy|Fantasy|Romance
1533,4896,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),Adventure|Children|Fantasy
1534,4901,Spy Game (2001),Action|Crime|Drama|Thriller
1535,4903,In the Bedroom (2001),Drama
1536,4958,Behind Enemy Lines (2001),Action|Drama|War
1537,4963,Ocean's Eleven (2001),Crime|Thriller
1538,4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",Comedy|Romance
1539,4974,Not Another Teen Movie (2001),Comedy
1540,4975,Vanilla Sky (2001),Mystery|Romance|Sci-Fi|Thriller
1541,4979,"Royal Tenenbaums, The (2001)",Comedy|Drama
1542,4980,Bill & Ted's Bogus Journey (1991),Adventure|Comedy|Fantasy|Sci-Fi
1543,4992,Kate & Leopold (2001),Comedy|Romance
1544,4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",Adventure|Fantasy
1545,4995,"Beautiful Mind, A (2001)",Drama|Romance
1546,5009,Ali (2001),Drama
1547,5010,Black Hawk Down (2001),Action|Drama|War
1548,5013,Gosford Park (2001),Comedy|Drama|Mystery
1549,5014,I Am Sam (2001),Drama
1550,5015,Monster's Ball (2001),Drama|Romance
1551,5025,Orange County (2002),Comedy
1552,5026,"Brotherhood of the Wolf (Pacte des loups, Le) (2001)",Action|Mystery|Thriller
1553,5049,48 Hrs. (1982),Action|Comedy|Crime|Drama
1554,5060,M*A*S*H (a.k.a. MASH) (1970),Comedy|Drama|War
1555,5064,The Count of Monte Cristo (2002),Action|Adventure|Drama|Romance|Thriller
1556,5065,"Mothman Prophecies, The (2002)",Drama|Fantasy|Horror|Mystery|Thriller
1557,5103,"Sandlot, The (1993)",Children|Comedy|Drama
1558,5110,Super Troopers (2001),Comedy|Crime|Mystery
1559,5135,Monsoon Wedding (2001),Comedy|Romance
1560,5151,40 Days and 40 Nights (2002),Comedy|Romance
1561,5152,We Were Soldiers (2002),Action|Drama|War
1562,5171,"Time Machine, The (2002)",Action|Adventure|Sci-Fi
1563,5218,Ice Age (2002),Adventure|Animation|Children|Comedy
1564,5219,Resident Evil (2002),Action|Horror|Sci-Fi|Thriller
1565,5225,And Your Mother Too (Y tu mamá también) (2001),Drama|Romance
1566,5254,Blade II (2002),Action|Horror|Thriller
1567,5266,Panic Room (2002),Thriller
1568,5283,National Lampoon's Van Wilder (2002),Comedy
1569,5291,Rashomon (Rashômon) (1950),Crime|Drama|Mystery
1570,5292,Slap Shot (1977),Comedy
1571,5294,Frailty (2001),Crime|Drama|Thriller
1572,5299,My Big Fat Greek Wedding (2002),Comedy|Romance
1573,5308,Three Men and a Baby (1987),Comedy
1574,5313,"Scorpion King, The (2002)",Action|Adventure|Fantasy
1575,5349,Spider-Man (2002),Action|Adventure|Sci-Fi|Thriller
1576,5377,About a Boy (2002),Comedy|Drama|Romance
1577,5378,Star Wars: Episode II - Attack of the Clones (2002),Action|Adventure|Sci-Fi|IMAX
1578,5388,Insomnia (2002),Action|Crime|Drama|Mystery|Thriller
1579,5400,"Sum of All Fears, The (2002)",Drama|Thriller
1580,5418,"Bourne Identity, The (2002)",Action|Mystery|Thriller
1581,5444,Lilo & Stitch (2002),Adventure|Animation|Children|Sci-Fi
1582,5445,Minority Report (2002),Action|Crime|Mystery|Sci-Fi|Thriller
1583,5449,Mr. Deeds (2002),Comedy|Romance
1584,5452,Look Who's Talking Now (1993),Children|Comedy|Romance
1585,5459,Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2) (2002),Action|Comedy|Sci-Fi
1586,5463,Reign of Fire (2002),Action|Adventure|Fantasy
1587,5464,Road to Perdition (2002),Crime|Drama
1588,5481,Austin Powers in Goldmember (2002),Comedy
1589,5500,Top Secret! (1984),Comedy
1590,5502,Signs (2002),Horror|Sci-Fi|Thriller
1591,5505,"Good Girl, The (2002)",Comedy|Drama
1592,5507,xXx (2002),Action|Crime|Thriller
1593,5528,One Hour Photo (2002),Drama|Thriller
1594,5541,Hot Shots! (1991),Action|Comedy|Romance|War
1595,5574,"Transporter, The (2002)",Action|Crime
1596,5577,Igby Goes Down (2002),Comedy|Drama
1597,5608,"Das Experiment (Experiment, The) (2001)",Drama|Thriller
1598,5617,Secretary (2002),Comedy|Drama|Romance
1599,5618,Spirited Away (Sen to Chihiro no kamikakushi) (2001),Adventure|Animation|Fantasy
1600,5620,Sweet Home Alabama (2002),Comedy|Romance
1601,5630,Red Dragon (2002),Crime|Mystery|Thriller
1602,5669,Bowling for Columbine (2002),Documentary
1603,5673,Punch-Drunk Love (2002),Comedy|Drama|Romance
1604,5679,"Ring, The (2002)",Horror|Mystery|Thriller
1605,5690,Grave of the Fireflies (Hotaru no haka) (1988),Animation|Drama|War
1606,5693,Saturday Night Fever (1977),Comedy|Drama|Romance
1607,5782,"Professional, The (Le professionnel) (1981)",Action|Drama|Thriller
1608,5785,Jackass: The Movie (2002),Action|Comedy|Documentary
1609,5791,Frida (2002),Drama|Romance
1610,5810,8 Mile (2002),Drama
1611,5812,Far from Heaven (2002),Drama|Romance
1612,5816,Harry Potter and the Chamber of Secrets (2002),Adventure|Fantasy
1613,5872,Die Another Day (2002),Action|Adventure|Thriller
1614,5878,Talk to Her (Hable con Ella) (2002),Drama|Romance
1615,5881,Solaris (2002),Drama|Romance|Sci-Fi
1616,5900,Analyze That (2002),Comedy|Crime
1617,5902,Adaptation (2002),Comedy|Drama|Romance
1618,5903,Equilibrium (2002),Action|Sci-Fi|Thriller
1619,5944,Star Trek: Nemesis (2002),Action|Drama|Sci-Fi|Thriller
1620,5945,About Schmidt (2002),Comedy|Drama
1621,5952,"Lord of the Rings: The Two Towers, The (2002)",Adventure|Fantasy
1622,5954,25th Hour (2002),Crime|Drama
1623,5956,Gangs of New York (2002),Crime|Drama
1624,5957,Two Weeks Notice (2002),Comedy|Romance
1625,5971,My Neighbor Totoro (Tonari no Totoro) (1988),Animation|Children|Drama|Fantasy
1626,5989,Catch Me If You Can (2002),Crime|Drama
1627,5991,Chicago (2002),Comedy|Crime|Drama|Musical
1628,5992,"Hours, The (2002)",Drama|Romance
1629,5995,"Pianist, The (2002)",Drama|War
1630,6003,Confessions of a Dangerous Mind (2002),Comedy|Crime|Drama|Thriller
1631,6016,City of God (Cidade de Deus) (2002),Action|Adventure|Crime|Drama|Thriller
1632,6059,"Recruit, The (2003)",Action|Thriller
1633,6104,Monty Python Live at the Hollywood Bowl (1982),Comedy
1634,6155,How to Lose a Guy in 10 Days (2003),Comedy|Romance
1635,6156,Shanghai Knights (2003),Action|Adventure|Comedy
1636,6157,Daredevil (2003),Action|Crime
1637,6188,Old School (2003),Comedy
1638,6218,Bend It Like Beckham (2002),Comedy|Drama|Romance
1639,6242,Ringu (Ring) (1998),Horror|Mystery|Thriller
1640,6281,Phone Booth (2002),Drama|Thriller
1641,6283,Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira) (2001),Action|Animation|Sci-Fi|Thriller
1642,6287,Anger Management (2003),Comedy
1643,6296,"Mighty Wind, A (2003)",Comedy|Musical
1644,6297,Holes (2003),Adventure|Children|Comedy|Mystery
1645,6323,Identity (2003),Crime|Horror|Mystery|Thriller
1646,6331,Spellbound (2002),Documentary
1647,6333,X2: X-Men United (2003),Action|Adventure|Sci-Fi|Thriller
1648,6350,Laputa: Castle in the Sky (Tenkû no shiro Rapyuta) (1986),Action|Adventure|Animation|Children|Fantasy|Sci-Fi
1649,6365,"Matrix Reloaded, The (2003)",Action|Adventure|Sci-Fi|Thriller|IMAX
1650,6373,Bruce Almighty (2003),Comedy|Drama|Fantasy|Romance
1651,6377,Finding Nemo (2003),Adventure|Animation|Children|Comedy
1652,6378,"Italian Job, The (2003)",Action|Crime
1653,6380,Capturing the Friedmans (2003),Documentary
1654,6383,"2 Fast 2 Furious (Fast and the Furious 2, The) (2003)",Action|Crime|Thriller
1655,6385,Whale Rider (2002),Drama
1656,6440,Barton Fink (1991),Drama|Thriller
1657,6502,28 Days Later (2002),Action|Horror|Sci-Fi
1658,6503,Charlie's Angels: Full Throttle (2003),Action|Adventure|Comedy|Crime|Thriller
1659,6534,Hulk (2003),Action|Adventure|Sci-Fi
1660,6537,Terminator 3: Rise of the Machines (2003),Action|Adventure|Sci-Fi
1661,6539,Pirates of the Caribbean: The Curse of the Black Pearl (2003),Action|Adventure|Comedy|Fantasy
1662,6541,"League of Extraordinary Gentlemen, The (a.k.a. LXG) (2003)",Action|Fantasy|Sci-Fi
1663,6548,Bad Boys II (2003),Action|Comedy|Crime|Thriller
1664,6552,Dirty Pretty Things (2002),Crime|Drama|Thriller
1665,6564,Lara Croft Tomb Raider: The Cradle of Life (2003),Action|Adventure|Comedy|Romance|Thriller
1666,6565,Seabiscuit (2003),Drama
1667,6586,American Wedding (American Pie 3) (2003),Comedy
1668,6593,Freaky Friday (2003),Children|Comedy|Fantasy
1669,6595,S.W.A.T. (2003),Action|Thriller
1670,6618,Shaolin Soccer (Siu lam juk kau) (2001),Action|Comedy
1671,6620,American Splendor (2003),Comedy|Drama
1672,6659,Tremors (1990),Comedy|Horror|Sci-Fi
1673,6662,"Pink Panther, The (1963)",Comedy|Crime
1674,6708,Matchstick Men (2003),Comedy|Crime|Drama
1675,6709,Once Upon a Time in Mexico (2003),Action|Adventure|Crime|Thriller
1676,6711,Lost in Translation (2003),Comedy|Drama|Romance
1677,6753,Secondhand Lions (2003),Children|Comedy|Drama
1678,6754,Underworld (2003),Action|Fantasy|Horror
1679,6755,Bubba Ho-tep (2002),Comedy|Horror
1680,6773,"Triplets of Belleville, The (Les triplettes de Belleville) (2003)",Animation|Comedy|Fantasy
1681,6774,Videodrome (1983),Fantasy|Horror|Sci-Fi|Thriller
1682,6787,All the President's Men (1976),Drama|Thriller
1683,6796,Boyz N the Hood (1991),Crime|Drama
1684,6807,Monty Python's The Meaning of Life (1983),Comedy
1685,6863,School of Rock (2003),Comedy|Musical
1686,6867,"Station Agent, The (2003)",Comedy|Drama
1687,6870,Mystic River (2003),Crime|Drama|Mystery
1688,6873,Intolerable Cruelty (2003),Comedy|Romance
1689,6874,Kill Bill: Vol. 1 (2003),Action|Crime|Thriller
1690,6879,Runaway Jury (2003),Drama|Thriller
1691,6888,Scary Movie 3 (2003),Comedy|Horror
1692,6893,"Italian Job, The (1969)",Action|Comedy|Crime
1693,6934,"Matrix Revolutions, The (2003)",Action|Adventure|Sci-Fi|Thriller|IMAX
1694,6936,Elf (2003),Children|Comedy|Fantasy
1695,6942,Love Actually (2003),Comedy|Drama|Romance
1696,6944,Father of the Bride (1991),Comedy
1697,6947,Master and Commander: The Far Side of the World (2003),Adventure|Drama|War
1698,6953,21 Grams (2003),Crime|Drama|Mystery|Romance|Thriller
1699,6957,Bad Santa (2003),Comedy|Crime
1700,6979,WarGames (1983),Drama|Sci-Fi|Thriller
1701,7004,Kindergarten Cop (1990),Action|Comedy|Crime|Thriller
1702,7022,Battle Royale (Batoru rowaiaru) (2000),Action|Drama|Horror|Thriller
1703,7090,Hero (Ying xiong) (2002),Action|Adventure|Drama
1704,7099,Nausicaä of the Valley of the Wind (Kaze no tani no Naushika) (1984),Adventure|Animation|Drama|Fantasy|Sci-Fi
1705,7139,In America (2002),Drama|Romance
1706,7143,"Last Samurai, The (2003)",Action|Adventure|Drama|War
1707,7147,Big Fish (2003),Drama|Fantasy|Romance
1708,7153,"Lord of the Rings: The Return of the King, The (2003)",Action|Adventure|Drama|Fantasy
1709,7156,"Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The (2003)",Documentary|War
1710,7158,House of Sand and Fog (2003),Drama
1711,7160,Monster (2003),Crime|Drama
1712,7162,Cold Mountain (2003),Drama|Romance|War
1713,7163,Paycheck (2003),Action|Sci-Fi|Thriller
1714,7173,Along Came Polly (2004),Comedy|Romance
1715,7254,The Butterfly Effect (2004),Drama|Sci-Fi|Thriller
1716,7256,Touching the Void (2003),Adventure|Documentary
1717,7293,50 First Dates (2004),Comedy|Romance
1718,7318,"Passion of the Christ, The (2004)",Drama
1719,7323,"Good bye, Lenin! (2003)",Comedy|Drama
1720,7324,Hidalgo (2004),Adventure|Drama
1721,7325,Starsky & Hutch (2004),Action|Comedy|Crime|Thriller
1722,7347,Secret Window (2004),Mystery|Thriller
1723,7360,Dawn of the Dead (2004),Action|Drama|Horror|Thriller
1724,7361,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi
1725,7367,"Ladykillers, The (2004)",Comedy|Crime
1726,7371,Dogville (2003),Drama|Mystery|Thriller
1727,7373,Hellboy (2004),Action|Adventure|Fantasy|Horror
1728,7387,Dawn of the Dead (1978),Action|Drama|Horror
1729,7438,Kill Bill: Vol. 2 (2004),Action|Drama|Thriller
1730,7444,13 Going on 30 (2004),Comedy|Fantasy|Romance
1731,7445,Man on Fire (2004),Action|Crime|Drama|Mystery|Thriller
1732,7451,Mean Girls (2004),Comedy
1733,7454,Van Helsing (2004),Action|Adventure|Fantasy|Horror
1734,7458,Troy (2004),Action|Adventure|Drama|War
1735,7482,Enter the Dragon (1973),Action|Crime
1736,7502,Band of Brothers (2001),Action|Drama|War
1737,7569,You Only Live Twice (1967),Action|Adventure|Sci-Fi|Thriller
1738,8132,Gladiator (1992),Action|Drama
1739,8228,"Maltese Falcon, The (a.k.a. Dangerous Female) (1931)",Mystery
1740,8360,Shrek 2 (2004),Adventure|Animation|Children|Comedy|Musical|Romance
1741,8361,"Day After Tomorrow, The (2004)",Action|Adventure|Drama|Sci-Fi|Thriller
1742,8366,Saved! (2004),Comedy|Drama
1743,8368,Harry Potter and the Prisoner of Azkaban (2004),Adventure|Fantasy|IMAX
1744,8371,"Chronicles of Riddick, The (2004)",Action|Sci-Fi|Thriller
1745,8376,Napoleon Dynamite (2004),Comedy
1746,8464,Super Size Me (2004),Comedy|Documentary|Drama
1747,8528,Dodgeball: A True Underdog Story (2004),Comedy
1748,8529,"Terminal, The (2004)",Comedy|Drama|Romance
1749,8533,"Notebook, The (2004)",Drama|Romance
1750,8622,Fahrenheit 9/11 (2004),Documentary
1751,8623,Roxanne (1987),Comedy|Romance
1752,8636,Spider-Man 2 (2004),Action|Adventure|Sci-Fi|IMAX
1753,8638,Before Sunset (2004),Drama|Romance
1754,8640,King Arthur (2004),Action|Adventure|Drama|War
1755,8641,Anchorman: The Legend of Ron Burgundy (2004),Comedy
1756,8644,"I, Robot (2004)",Action|Adventure|Sci-Fi|Thriller
1757,8665,"Bourne Supremacy, The (2004)",Action|Crime|Thriller
1758,8781,"Manchurian Candidate, The (2004)",Thriller
1759,8783,"Village, The (2004)",Drama|Mystery|Thriller
1760,8784,Garden State (2004),Comedy|Drama|Romance
1761,8798,Collateral (2004),Action|Crime|Drama|Thriller
1762,8807,Harold and Kumar Go to White Castle (2004),Adventure|Comedy
1763,8810,AVP: Alien vs. Predator (2004),Action|Horror|Sci-Fi|Thriller
1764,8861,Resident Evil: Apocalypse (2004),Action|Horror|Sci-Fi|Thriller
1765,8865,Sky Captain and the World of Tomorrow (2004),Action|Adventure|Sci-Fi
1766,8873,"Motorcycle Diaries, The (Diarios de motocicleta) (2004)",Adventure|Drama
1767,8874,Shaun of the Dead (2004),Comedy|Horror
1768,8907,Shark Tale (2004),Animation|Children|Comedy
1769,8910,I Heart Huckabees (2004),Comedy
1770,8914,Primer (2004),Drama|Sci-Fi
1771,8917,Team America: World Police (2004),Action|Adventure|Animation|Comedy
1772,8949,Sideways (2004),Comedy|Drama|Romance
1773,8950,"Machinist, The (Maquinista, El) (2004)",Mystery|Thriller
1774,8957,Saw (2004),Horror|Mystery|Thriller
1775,8958,Ray (2004),Drama
1776,8961,"Incredibles, The (2004)",Action|Adventure|Animation|Children|Comedy
1777,8970,Finding Neverland (2004),Drama
1778,8972,National Treasure (2004),Action|Adventure|Drama|Mystery|Thriller
1779,8977,Alexander (2004),Action|Adventure|Drama|War
1780,8981,Closer (2004),Drama|Romance
1781,8983,House of Flying Daggers (Shi mian mai fu) (2004),Action|Drama|Romance
1782,8984,Ocean's Twelve (2004),Action|Comedy|Crime|Thriller
1783,8985,Blade: Trinity (2004),Action|Fantasy|Horror|Thriller
1784,26614,"Bourne Identity, The (1988)",Action|Adventure|Drama|Mystery|Thriller
1785,26662,Kiki's Delivery Service (Majo no takkyûbin) (1989),Adventure|Animation|Children|Drama|Fantasy
1786,26776,Porco Rosso (Crimson Pig) (Kurenai no buta) (1992),Adventure|Animation|Comedy|Fantasy|Romance
1787,27611,Battlestar Galactica (2003),Drama|Sci-Fi|War
1788,27660,"Animatrix, The (2003)",Action|Animation|Drama|Sci-Fi
1789,27706,Lemony Snicket's A Series of Unfortunate Events (2004),Adventure|Children|Comedy|Fantasy
1790,27773,Old Boy (2003),Mystery|Thriller
1791,27831,Layer Cake (2004),Crime|Drama|Thriller
1792,27904,"Scanner Darkly, A (2006)",Animation|Drama|Mystery|Sci-Fi|Thriller
1793,30707,Million Dollar Baby (2004),Drama
1794,30749,Hotel Rwanda (2004),Drama|War
1795,30793,Charlie and the Chocolate Factory (2005),Adventure|Children|Comedy|Fantasy|IMAX
1796,30810,"Life Aquatic with Steve Zissou, The (2004)",Adventure|Comedy|Fantasy
1797,30812,"Aviator, The (2004)",Drama
1798,30825,Meet the Fockers (2004),Comedy
1799,31410,"Downfall (Untergang, Der) (2004)",Drama|War
1800,31658,Howl's Moving Castle (Hauru no ugoku shiro) (2004),Adventure|Animation|Fantasy|Romance
1801,31685,Hitch (2005),Comedy|Romance
1802,31696,Constantine (2005),Action|Fantasy|Horror|Thriller
1803,31878,Kung Fu Hustle (Gong fu) (2004),Action|Comedy
1804,32587,Sin City (2005),Action|Crime|Film-Noir|Mystery|Thriller
1805,33004,"Hitchhiker's Guide to the Galaxy, The (2005)",Adventure|Comedy|Sci-Fi
1806,33162,Kingdom of Heaven (2005),Action|Drama|Romance|War
1807,33166,Crash (2004),Crime|Drama
1808,33493,Star Wars: Episode III - Revenge of the Sith (2005),Action|Adventure|Sci-Fi
1809,33615,Madagascar (2005),Adventure|Animation|Children|Comedy
1810,33660,Cinderella Man (2005),Drama|Romance
1811,33679,Mr. & Mrs. Smith (2005),Action|Adventure|Comedy|Romance
1812,33794,Batman Begins (2005),Action|Crime|IMAX
1813,34048,War of the Worlds (2005),Action|Adventure|Sci-Fi|Thriller
1814,34072,"March of the Penguins (Marche de l'empereur, La) (2005)",Documentary
1815,34150,Fantastic Four (2005),Action|Adventure|Sci-Fi
1816,34162,Wedding Crashers (2005),Comedy|Romance
1817,34319,"Island, The (2005)",Action|Sci-Fi|Thriller
1818,34405,Serenity (2005),Action|Adventure|Sci-Fi
1819,34437,Broken Flowers (2005),Comedy|Drama
1820,35836,"40-Year-Old Virgin, The (2005)",Comedy|Romance
1821,36401,"Brothers Grimm, The (2005)",Comedy|Fantasy|Horror|Thriller
1822,36517,"Constant Gardener, The (2005)",Drama|Thriller
1823,36529,Lord of War (2005),Action|Crime|Drama|Thriller|War
1824,37386,Aeon Flux (2005),Action|Sci-Fi
1825,37729,Corpse Bride (2005),Animation|Comedy|Fantasy|Musical|Romance
1826,37733,"History of Violence, A (2005)",Action|Crime|Drama|Thriller
1827,37741,Capote (2005),Crime|Drama
1828,38038,Wallace & Gromit in The Curse of the Were-Rabbit (2005),Adventure|Animation|Children|Comedy
1829,38061,Kiss Kiss Bang Bang (2005),Comedy|Crime|Mystery|Thriller
1830,39183,Brokeback Mountain (2005),Drama|Romance
1831,39292,"Good Night, and Good Luck. (2005)",Crime|Drama
1832,39446,Saw II (2005),Horror|Thriller
1833,40278,Jarhead (2005),Action|Drama|War
1834,40583,Syriana (2005),Drama|Thriller
1835,40629,Pride & Prejudice (2005),Drama|Romance
1836,40815,Harry Potter and the Goblet of Fire (2005),Adventure|Fantasy|Thriller|IMAX
1837,40819,Walk the Line (2005),Drama|Musical|Romance
1838,41285,Match Point (2005),Crime|Drama|Romance
1839,41566,"Chronicles of Narnia: The Lion, the Witch and the Wardrobe, The (2005)",Adventure|Children|Fantasy
1840,41569,King Kong (2005),Action|Adventure|Drama|Fantasy|Thriller
1841,41997,Munich (2005),Action|Crime|Drama|Thriller
1842,44022,Ice Age 2: The Meltdown (2006),Adventure|Animation|Children|Comedy
1843,44191,V for Vendetta (2006),Action|Sci-Fi|Thriller|IMAX
1844,44195,Thank You for Smoking (2006),Comedy|Drama
1845,44199,Inside Man (2006),Crime|Drama|Thriller
1846,44555,"Lives of Others, The (Das leben der Anderen) (2006)",Drama|Romance|Thriller
1847,44665,Lucky Number Slevin (2006),Crime|Drama|Mystery
1848,44761,Brick (2005),Crime|Drama|Film-Noir|Mystery
1849,45186,Mission: Impossible III (2006),Action|Adventure|Thriller
1850,45431,Over the Hedge (2006),Adventure|Animation|Children|Comedy
1851,45447,"Da Vinci Code, The (2006)",Drama|Mystery|Thriller
1852,45499,X-Men: The Last Stand (2006),Action|Sci-Fi|Thriller
1853,45517,Cars (2006),Animation|Children|Comedy
1854,45720,"Devil Wears Prada, The (2006)",Comedy|Drama
1855,45722,Pirates of the Caribbean: Dead Man's Chest (2006),Action|Adventure|Fantasy
1856,45728,Clerks II (2006),Comedy
1857,45950,"Inconvenient Truth, An (2006)",Documentary
1858,46530,Superman Returns (2006),Action|Adventure|Sci-Fi|IMAX
1859,46578,Little Miss Sunshine (2006),Adventure|Comedy|Drama
1860,46723,Babel (2006),Drama|Thriller
1861,46970,Talladega Nights: The Ballad of Ricky Bobby (2006),Action|Comedy
1862,46972,Night at the Museum (2006),Action|Comedy|Fantasy|IMAX
1863,46976,Stranger than Fiction (2006),Comedy|Drama|Fantasy|Romance
1864,47099,"Pursuit of Happyness, The (2006)",Drama
